"P0_Ab","P3_cm","P3_wt","IGH","IGL","P0_Ab_Ratio","P3_cm_Ratio","P3_wt_Ratio","P3_cmR","P3_wtR"
5,0,0,"IGHV4-34","IGLV3-27",3.48034302260831e-05,0,0,0,0
3,0,0,"IGHV1-2","IGLV3-1",2.39936656722625e-05,0,0,0,0
10,0,0,"IGHV3-30-3","IGLV3-21",4.22815102955478e-05,0,0,0,0
1,0,0,"IGHV3-53","IGKV3-7",6.96068604521662e-06,0,0,0,0
5,0,0,"IGHV3-33","IGKV1-NL1",3.99894427871042e-05,0,0,0,0
14,0,0,"IGHV4-31","IGKV1-17",5.91941144137669e-05,0,0,0,0
1,0,0,"IGHV5-10-1","IGKV2-40",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV1-24","IGKV1-5",7.99788855742084e-06,0,0,0,0
3,0,0,"IGHV4-30-4","IGKV2-24",1.26844530886643e-05,0,0,0,0
1,0,0,"IGHV1-38-4","IGLV1-40",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-15","IGKV1-16",7.99788855742084e-06,0,0,0,0
6,0,0,"IGHV3-30-3","IGKV1-NL1",2.53689061773287e-05,0,0,0,0
3,0,0,"IGHV3-33","IGLV7-43",2.08820581356498e-05,0,0,0,0
4,0,0,"IGHV3-30-3","IGKV1-33",3.19915542296834e-05,0,0,0,0
4,0,0,"IGHV4-61","IGKV3D-11",1.69126041182191e-05,0,0,0,0
2,0,0,"IGHV3-7","IGLV9-49",1.39213720904332e-05,0,0,0,0
4,0,0,"IGHV4-31","IGLV8-61",3.19915542296834e-05,0,0,0,0
8,0,0,"IGHV3-48","IGKV1-8",3.38252082364382e-05,0,0,0,0
5,0,0,"IGHV4-30-4","IGLV3-9",3.48034302260831e-05,0,0,0,0
18,0,0,"IGHV4-59","IGKV2-40",0.000143961994033575,0,0,0,0
2,0,0,"IGHV1-46","IGLV5-37",8.45630205910955e-06,0,0,0,0
4,0,0,"IGHV4-38-2","IGKV2D-29",2.78427441808665e-05,0,0,0,0
1,0,0,"IGHV3-66","IGKV1-37",7.99788855742084e-06,0,0,0,0
9,0,0,"IGHV3-33","IGKV1-33",3.8053359265993e-05,0,0,0,0
8,0,0,"IGHV5-10-1","IGLV8-61",5.56854883617329e-05,0,0,0,0
10,0,0,"IGHV4-31","IGKV3-15",7.99788855742084e-05,0,0,0,0
4,0,0,"IGHV1-58","IGLV1-51",1.69126041182191e-05,0,0,0,0
5,0,0,"IGHV3-48","IGLV3-1",3.48034302260831e-05,0,0,0,0
6,0,0,"IGHV4-39","IGLV3-1",4.7987331344525e-05,0,0,0,0
7,0,0,"IGHV3-64D","IGKV3-15",2.95970572068834e-05,0,0,0,0
1,0,0,"IGHV3-NL1","IGLV2-14",6.96068604521662e-06,0,0,0,0
5,0,0,"IGHV1-3","IGKV2D-29",3.99894427871042e-05,0,0,0,0
2,0,0,"IGHV1-18","IGLV3-25",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-41","IGKV1-39",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-30-5","IGLV2-14",7.99788855742084e-06,0,0,0,0
21,0,0,"IGHV1-58","IGLV1-47",8.87911716206503e-05,0,0,0,0
20,0,0,"IGHV3-7","IGKV2D-29",0.000139213720904332,0,0,0,0
9,0,0,"IGHV3-64D","IGKV3-11",7.19809970167876e-05,0,0,0,0
1,0,0,"IGHV1-3","IGLV3-1",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV3-43D","IGKV3-20",1.39213720904332e-05,0,0,0,0
2,0,0,"IGHV3-66","IGKV1D-12",1.59957771148417e-05,0,0,0,0
3,0,0,"IGHV3-33","IGKV2D-29",1.26844530886643e-05,0,0,0,0
2,0,0,"IGHV3-30-5","IGKV3-11",1.39213720904332e-05,0,0,0,0
2,0,0,"IGHV1-2","IGLV9-49",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV4-38-2","IGLV3-9",4.22815102955478e-06,0,0,0,0
4,0,0,"IGHV4-34","IGLV3-1",2.78427441808665e-05,0,0,0,0
9,0,0,"IGHV3-66","IGLV8-61",7.19809970167876e-05,0,0,0,0
15,0,0,"IGHV3-30-3","IGLV1-47",6.34222654433216e-05,0,0,0,0
7,0,0,"IGHV3-30-3","IGKV1-6",4.87248023165163e-05,0,0,0,0
2,0,0,"IGHV3-69-1","IGKV3-15",1.59957771148417e-05,0,0,0,0
4,0,0,"IGHV5-10-1","IGKV1-13",1.69126041182191e-05,0,0,0,0
1,0,0,"IGHV3-30-3","IGKV3D-20",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-43D","IGLV1-51",7.99788855742084e-06,0,0,0,0
5,0,0,"IGHV3-13","IGLV7-43",2.11407551477739e-05,0,0,0,0
3,0,0,"IGHV4-59","IGLV4-69",2.08820581356498e-05,0,0,0,0
2,0,0,"IGHV4-34","IGKV2D-30",1.59957771148417e-05,0,0,0,0
3,0,0,"IGHV3-74","IGKV1D-16",1.26844530886643e-05,0,0,0,0
14,0,0,"IGHV3-66","IGKV1-9",9.74496046330326e-05,0,0,0,0
1,0,0,"IGHV3-66","IGKV1D-16",7.99788855742084e-06,0,0,0,0
38,0,0,"IGHV4-59","IGKV1-13",0.000160669739123081,0,0,0,0
7,0,0,"IGHV1-2","IGLV3-27",4.87248023165163e-05,0,0,0,0
4,0,0,"IGHV5-51","IGKV2-18",3.19915542296834e-05,0,0,0,0
1,0,0,"IGHV3-23","IGKV1D-8",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV3-30-3","IGLV6-57",2.08820581356498e-05,0,0,0,0
1,0,0,"IGHV4-30-2","IGLV3-27",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV4-61","IGKV2-24",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV3-43","IGKV1-8",2.08820581356498e-05,0,0,0,0
3,0,0,"IGHV1-8","IGLV3-12",2.39936656722625e-05,0,0,0,0
2,0,0,"IGHV5-51","IGLV2-34",8.45630205910955e-06,0,0,0,0
6,0,0,"IGHV3-64D","IGLV1-40",4.17641162712997e-05,0,0,0,0
1,0,0,"IGHV3-19","IGLV2-8",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV1-2","IGLV5-52",8.45630205910955e-06,0,0,0,0
3,0,0,"IGHV3-64","IGKV1-6",2.08820581356498e-05,0,0,0,0
7,0,0,"IGHV3-64","IGKV3-11",5.59852199019459e-05,0,0,0,0
4,0,0,"IGHV4-4","IGLV9-49",1.69126041182191e-05,0,0,0,0
3,0,0,"IGHV4-28","IGKV1-12",2.08820581356498e-05,0,0,0,0
1,0,0,"IGHV4-28","IGKV1-6",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV3-48","IGKV2D-30",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV3-30","IGKV3D-20",1.39213720904332e-05,0,0,0,0
11,0,0,"IGHV4-59","IGLV3-27",8.79767741316293e-05,0,0,0,0
1,0,0,"IGHV3-11","IGKV3D-11",4.22815102955478e-06,0,0,0,0
4,0,0,"IGHV4-28","IGKV1-5",2.78427441808665e-05,0,0,0,0
8,0,0,"IGHV3-53","IGKV1D-12",6.39831084593667e-05,0,0,0,0
1,0,0,"IGHV3-66","IGLV4-60",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV4-38-2","IGKV3D-15",2.08820581356498e-05,0,0,0,0
1,0,0,"IGHV1-38-4","IGKV1-27",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV3-21","IGKV1-16",8.45630205910955e-06,0,0,0,0
8,0,0,"IGHV3-23","IGKV1D-16",5.56854883617329e-05,0,0,0,0
9,0,0,"IGHV3-33","IGLV6-57",7.19809970167876e-05,0,0,0,0
2,0,0,"IGHV1-46","IGLV3-1",8.45630205910955e-06,0,0,0,0
2,0,0,"IGHV3-72","IGKV1-8",1.39213720904332e-05,0,0,0,0
3,0,0,"IGHV7-4-1","IGLV3-27",2.39936656722625e-05,0,0,0,0
2,0,0,"IGHV3-30-3","IGLV1-51",8.45630205910955e-06,0,0,0,0
8,0,0,"IGHV3-66","IGKV1-6",5.56854883617329e-05,0,0,0,0
6,0,0,"IGHV3-43","IGLV8-61",4.7987331344525e-05,0,0,0,0
1,0,0,"IGHV4-4","IGKV2D-30",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV3-74","IGKV2D-30",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV3-49","IGKV1D-13",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV3-64D","IGKV3D-20",4.22815102955478e-06,0,0,0,0
5,0,0,"IGHV3-64D","IGKV2-30",3.48034302260831e-05,0,0,0,0
2,0,0,"IGHV3-43","IGLV3-27",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV3-7","IGKV2-24",4.22815102955478e-06,0,0,0,0
5,0,0,"IGHV4-39","IGLV5-52",3.48034302260831e-05,0,0,0,0
16,0,0,"IGHV4-39","IGKV2-40",0.000127966216918733,0,0,0,0
2,0,0,"IGHV1-2","IGLV4-69",8.45630205910955e-06,0,0,0,0
4,0,0,"IGHV3-7","IGLV3-1",2.78427441808665e-05,0,0,0,0
4,0,0,"IGHV3-30","IGKV1-NL1",3.19915542296834e-05,0,0,0,0
2,0,0,"IGHV4-28","IGLV1-40",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-64D","IGKV1D-13",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV1-58","IGKV3D-20",1.59957771148417e-05,0,0,0,0
9,0,0,"IGHV7-4-1","IGKV1D-13",3.8053359265993e-05,0,0,0,0
5,0,0,"IGHV3-21","IGLV3-1",3.48034302260831e-05,0,0,0,0
5,0,0,"IGHV7-4-1","IGKV1D-16",3.99894427871042e-05,0,0,0,0
1,0,0,"IGHV3-33","IGLV5-45",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV3-43D","IGLV2-11",6.96068604521662e-06,0,0,0,0
6,0,0,"IGHV4-34","IGLV1-50",4.7987331344525e-05,0,0,0,0
1,0,0,"IGHV4-28","IGLV2-18",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV3-48","IGLV3-27",2.08820581356498e-05,0,0,0,0
7,0,0,"IGHV3-74","IGKV3D-15",5.59852199019459e-05,0,0,0,0
1,0,0,"IGHV3-30-3","IGLV3-25",4.22815102955478e-06,0,0,0,0
4,0,0,"IGHV4-61","IGLV4-69",2.78427441808665e-05,0,0,0,0
5,0,0,"IGHV1-18","IGLV9-49",3.99894427871042e-05,0,0,0,0
5,0,0,"IGHV1-18","IGLV3-12",2.11407551477739e-05,0,0,0,0
3,0,0,"IGHV1-46","IGKV1-16",2.08820581356498e-05,0,0,0,0
1,0,0,"IGHV4-61","IGLV5-39",7.99788855742084e-06,0,0,0,0
14,0,0,"IGHV4-31","IGKV1-12",5.91941144137669e-05,0,0,0,0
1,0,0,"IGHV4-30-4","IGLV3-13",6.96068604521662e-06,0,0,0,0
11,0,0,"IGHV3-30","IGLV8-61",8.79767741316293e-05,0,0,0,0
1,0,0,"IGHV3-30-5","IGKV4-1",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV4-34","IGKV3D-11",1.39213720904332e-05,0,0,0,0
15,0,0,"IGHV1-58","IGKV2-28",0.000119968328361313,0,0,0,0
2,0,0,"IGHV1-58","IGKV1-8",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-72","IGKV3D-15",6.96068604521662e-06,0,0,0,0
3,0,0,"IGHV3-30","IGKV3D-15",2.39936656722625e-05,0,0,0,0
2,0,0,"IGHV4-38-2","IGKV3D-20",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV4-31","IGKV1-37",6.96068604521662e-06,0,0,0,0
3,0,0,"IGHV3-64","IGLV1-36",2.39936656722625e-05,0,0,0,0
4,0,0,"IGHV3-53","IGKV2-40",1.69126041182191e-05,0,0,0,0
2,0,0,"IGHV3-71","IGKV1-39",1.39213720904332e-05,0,0,0,0
2,0,0,"IGHV3-23","IGLV2-34",1.59957771148417e-05,0,0,0,0
3,0,0,"IGHV3-48","IGLV3-25",1.26844530886643e-05,0,0,0,0
2,0,0,"IGHV1-2","IGLV3-12",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV7-4-1","IGLV4-69",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV4-30-4","IGKV1D-43",4.22815102955478e-06,0,0,0,0
6,0,0,"IGHV1-69","IGKV1-NL1",4.17641162712997e-05,0,0,0,0
5,0,0,"IGHV4-61","IGKV1-16",3.99894427871042e-05,0,0,0,0
5,0,0,"IGHV4-4","IGLV3-27",2.11407551477739e-05,0,0,0,0
3,0,0,"IGHV1-58","IGKV1D-12",2.08820581356498e-05,0,0,0,0
4,0,0,"IGHV4-28","IGLV1-44",3.19915542296834e-05,0,0,0,0
5,0,0,"IGHV3-43D","IGKV1-17",2.11407551477739e-05,0,0,0,0
4,0,0,"IGHV3-43D","IGLV2-23",2.78427441808665e-05,0,0,0,0
1,0,0,"IGHV3-11","IGKV1-8",7.99788855742084e-06,0,0,0,0
3,0,0,"IGHV3-48","IGLV9-49",1.26844530886643e-05,0,0,0,0
2,0,0,"IGHV3-11","IGLV3-27",1.39213720904332e-05,0,0,0,0
2,0,0,"IGHV3-66","IGKV2-29",1.59957771148417e-05,0,0,0,0
2,0,0,"IGHV4-28","IGLV8-61",8.45630205910955e-06,0,0,0,0
2,0,0,"IGHV3-21","IGKV3D-11",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV3-15","IGLV9-49",7.99788855742084e-06,0,0,0,0
3,0,0,"IGHV3-43D","IGKV2-28",1.26844530886643e-05,0,0,0,0
1,0,0,"IGHV3-23","IGLV5-39",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-30-3","IGKV1D-12",7.99788855742084e-06,0,0,0,0
4,0,0,"IGHV3-64","IGKV1-8",1.69126041182191e-05,0,0,0,0
5,0,0,"IGHV4-34","IGKV3D-15",3.48034302260831e-05,0,0,0,0
5,0,0,"IGHV3-20","IGKV3-15",3.99894427871042e-05,0,0,0,0
1,0,0,"IGHV4-59","IGKV2-18",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV1-69","IGLV3-9",6.96068604521662e-06,0,0,0,0
7,0,0,"IGHV4-4","IGKV1-8",5.59852199019459e-05,0,0,0,0
2,0,0,"IGHV4-38-2","IGKV1D-13",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV4-55","IGLV1-44",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-9","IGLV5-45",7.99788855742084e-06,0,0,0,0
5,0,0,"IGHV3-48","IGKV3D-15",2.11407551477739e-05,0,0,0,0
2,0,0,"IGHV4-28","IGKV3-20",1.39213720904332e-05,0,0,0,0
2,0,0,"IGHV3-69-1","IGKV1-5",1.59957771148417e-05,0,0,0,0
6,0,0,"IGHV3-21","IGKV2-40",2.53689061773287e-05,0,0,0,0
1,0,0,"IGHV4-30-2","IGKV1-16",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV4-30-4","IGLV5-52",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV3-30","IGLV9-49",4.22815102955478e-06,0,0,0,0
21,0,0,"IGHV3-30","IGKV1-6",0.000146174406949549,0,0,0,0
2,0,0,"IGHV1-3","IGLV4-69",1.59957771148417e-05,0,0,0,0
2,0,0,"IGHV5-51","IGKV1D-43",8.45630205910955e-06,0,0,0,0
2,0,0,"IGHV4-38-2","IGLV1-36",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV1-8","IGLV5-45",7.99788855742084e-06,0,0,0,0
9,0,0,"IGHV4-34","IGKV3D-20",3.8053359265993e-05,0,0,0,0
2,0,0,"IGHV1-8","IGKV1D-16",1.39213720904332e-05,0,0,0,0
2,0,0,"IGHV7-4-1","IGKV1D-8",1.59957771148417e-05,0,0,0,0
2,0,0,"IGHV4-30-2","IGKV1-8",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV4-28","IGKV1-9",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV1-3","IGKV3D-15",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV5-10-1","IGKV1-37",8.45630205910955e-06,0,0,0,0
11,0,0,"IGHV5-51","IGLV3-25",7.65675464973828e-05,0,0,0,0
4,0,0,"IGHV4-30-4","IGLV9-49",3.19915542296834e-05,0,0,0,0
1,0,0,"IGHV4-31","IGLV1-50",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV3-66","IGKV1-NL1",2.08820581356498e-05,0,0,0,0
3,0,0,"IGHV3-48","IGKV1D-16",2.39936656722625e-05,0,0,0,0
3,0,0,"IGHV4-30-2","IGLV1-50",1.26844530886643e-05,0,0,0,0
3,0,0,"IGHV4-55","IGLV2-23",2.08820581356498e-05,0,0,0,0
1,0,0,"IGHV4-38-2","IGLV4-60",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV4-59","IGLV2-5",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-66","IGKV3D-20",6.96068604521662e-06,0,0,0,0
5,0,0,"IGHV3-43D","IGLV2-8",3.99894427871042e-05,0,0,0,0
6,0,0,"IGHV3-33","IGKV1D-12",2.53689061773287e-05,0,0,0,0
6,0,0,"IGHV4-30-2","IGLV1-36",4.17641162712997e-05,0,0,0,0
1,0,0,"IGHV4-59","IGLV3-13",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV1-38-4","IGKV3-20",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV3-9","IGKV1D-13",2.08820581356498e-05,0,0,0,0
2,0,0,"IGHV3-20","IGKV1-NL1",1.59957771148417e-05,0,0,0,0
6,0,0,"IGHV4-61","IGLV9-49",2.53689061773287e-05,0,0,0,0
1,0,0,"IGHV3-43D","IGKV3D-15",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-21","IGLV3-9",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV4-34","IGLV3-12",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-43","IGKV2-29",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV4-61","IGLV5-52",1.59957771148417e-05,0,0,0,0
2,0,0,"IGHV3-53","IGLV3-1",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-30-5","IGKV1-12",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV4-34","IGKV1-16",7.99788855742084e-06,0,0,0,0
3,0,0,"IGHV7-4-1","IGKV2-24",1.26844530886643e-05,0,0,0,0
1,0,0,"IGHV1-58","IGKV1D-16",6.96068604521662e-06,0,0,0,0
3,0,0,"IGHV3-66","IGKV1D-13",2.39936656722625e-05,0,0,0,0
1,0,0,"IGHV1-58","IGLV8-61",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV1-2","IGKV1D-8",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV3-33","IGKV3D-15",1.59957771148417e-05,0,0,0,0
4,0,0,"IGHV3-13","IGKV3D-20",1.69126041182191e-05,0,0,0,0
3,0,0,"IGHV3-72","IGKV3D-20",2.08820581356498e-05,0,0,0,0
4,0,0,"IGHV3-11","IGKV3D-15",3.19915542296834e-05,0,0,0,0
3,0,0,"IGHV1-3","IGKV1-16",1.26844530886643e-05,0,0,0,0
8,0,0,"IGHV3-66","IGLV7-43",5.56854883617329e-05,0,0,0,0
2,0,0,"IGHV4-31","IGKV1-13",1.59957771148417e-05,0,0,0,0
5,0,0,"IGHV4-39","IGKV1-16",2.11407551477739e-05,0,0,0,0
2,0,0,"IGHV1-58","IGLV1-36",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV4-38-2","IGLV1-41",7.99788855742084e-06,0,0,0,0
4,0,0,"IGHV1-18","IGKV2-24",1.69126041182191e-05,0,0,0,0
3,0,0,"IGHV3-9","IGKV1-37",2.08820581356498e-05,0,0,0,0
3,0,0,"IGHV3-43D","IGKV1-5",2.39936656722625e-05,0,0,0,0
2,0,0,"IGHV4-28","IGKV3-15",8.45630205910955e-06,0,0,0,0
2,0,0,"IGHV4-39","IGLV5-45",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV3-16","IGLV2-8",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV3-53","IGLV3-27",8.45630205910955e-06,0,0,0,0
3,0,0,"IGHV3-7","IGKV3D-11",2.08820581356498e-05,0,0,0,0
2,0,0,"IGHV3-43","IGLV2-5",1.59957771148417e-05,0,0,0,0
2,0,0,"IGHV3-20","IGKV2-40",8.45630205910955e-06,0,0,0,0
5,0,0,"IGHV3-7","IGKV1-37",3.48034302260831e-05,0,0,0,0
2,0,0,"IGHV4-34","IGLV2-5",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV3-43","IGLV5-37",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV5-10-1","IGKV1-8",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-43","IGKV3D-15",7.99788855742084e-06,0,0,0,0
4,0,0,"IGHV7-4-1","IGKV1-37",1.69126041182191e-05,0,0,0,0
2,0,0,"IGHV4-61","IGLV3-25",1.39213720904332e-05,0,0,0,0
4,0,0,"IGHV3-30-3","IGKV1-9",3.19915542296834e-05,0,0,0,0
2,0,0,"IGHV4-38-2","IGKV1-NL1",8.45630205910955e-06,0,0,0,0
3,0,0,"IGHV3-22","IGLV2-23",2.08820581356498e-05,0,0,0,0
1,0,0,"IGHV4-34","IGLV5-52",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV4-55","IGLV2-14",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV3-30-3","IGLV7-43",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV4-30-4","IGKV1D-8",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV1-3","IGLV3-10",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV3-74","IGLV5-39",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV4-31","IGKV2D-29",7.99788855742084e-06,0,0,0,0
3,0,0,"IGHV4-34","IGKV2-40",1.26844530886643e-05,0,0,0,0
1,0,0,"IGHV3-16","IGLV2-23",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV1-46","IGKV2-24",1.59957771148417e-05,0,0,0,0
2,0,0,"IGHV3-7","IGKV1D-16",8.45630205910955e-06,0,0,0,0
2,0,0,"IGHV4-30-4","IGKV3D-11",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV3-7","IGKV2D-30",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV3-30-3","IGLV3-27",8.45630205910955e-06,0,0,0,0
3,0,0,"IGHV4-28","IGKV1D-12",2.08820581356498e-05,0,0,0,0
2,0,0,"IGHV3-73","IGLV9-49",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV3-NL1","IGKV3-11",4.22815102955478e-06,0,0,0,0
9,0,0,"IGHV3-64","IGLV6-57",6.26461744069495e-05,0,0,0,0
1,0,0,"IGHV3-13","IGKV1-16",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV3-9","IGKV2-40",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV4-30-2","IGKV2D-30",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV4-34","IGLV9-49",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV3-33","IGKV1D-16",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV3-30-3","IGLV2-18",1.39213720904332e-05,0,0,0,0
3,0,0,"IGHV3-7","IGLV3-27",2.39936656722625e-05,0,0,0,0
2,0,0,"IGHV1-69","IGLV1-50",8.45630205910955e-06,0,0,0,0
2,0,0,"IGHV3-7","IGLV5-39",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV4-30-4","IGLV5-37",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV5-10-1","IGKV3D-20",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV3-30","IGKV1D-16",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV1-2","IGKV2-24",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV3-53","IGKV3D-15",8.45630205910955e-06,0,0,0,0
4,0,0,"IGHV3-74","IGLV3-27",2.78427441808665e-05,0,0,0,0
2,0,0,"IGHV3-30-3","IGLV1-36",1.59957771148417e-05,0,0,0,0
2,0,0,"IGHV4-4","IGKV1D-16",8.45630205910955e-06,0,0,0,0
7,0,0,"IGHV4-30-4","IGKV1D-16",4.87248023165163e-05,0,0,0,0
1,0,0,"IGHV3-43","IGLV5-48",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV1-3","IGLV3-25",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV3-66","IGLV1-50",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV1-46","IGKV1-37",1.59957771148417e-05,0,0,0,0
4,0,0,"IGHV5-51","IGKV2D-30",1.69126041182191e-05,0,0,0,0
1,0,0,"IGHV4-34","IGKV2-24",6.96068604521662e-06,0,0,0,0
4,0,0,"IGHV5-51","IGLV3-10",3.19915542296834e-05,0,0,0,0
1,0,0,"IGHV1-3","IGKV3D-11",4.22815102955478e-06,0,0,0,0
4,0,0,"IGHV4-59","IGLV3-9",2.78427441808665e-05,0,0,0,0
2,0,0,"IGHV7-4-1","IGLV3-9",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV3-64D","IGKV3D-15",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV3-13","IGLV3-27",1.39213720904332e-05,0,0,0,0
13,0,0,"IGHV4-38-2","IGKV1D-12",0.000103972551246471,0,0,0,0
1,0,0,"IGHV3-43","IGKV1D-16",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV4-38-2","IGLV2-5",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV3-66","IGKV3D-11",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV5-10-1","IGKV1D-16",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV3-66","IGKV3D-15",2.08820581356498e-05,0,0,0,0
5,0,0,"IGHV4-30-4","IGLV3-25",3.99894427871042e-05,0,0,0,0
1,0,0,"IGHV4-4","IGLV3-10",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV3-53","IGLV3-25",6.96068604521662e-06,0,0,0,0
2,0,0,"IGHV3-16","IGLV1-51",1.59957771148417e-05,0,0,0,0
1,0,0,"IGHV3-11","IGKV2-40",4.22815102955478e-06,0,0,0,0
1,0,0,"IGHV6-1","IGLV1-44",6.96068604521662e-06,0,0,0,0
3,0,0,"IGHV4-38-2","IGLV3-25",2.39936656722625e-05,0,0,0,0
2,0,0,"IGHV3-30","IGKV1-8",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV1-18","IGKV1D-43",6.96068604521662e-06,0,0,0,0
1,0,0,"IGHV3-30-5","IGKV2D-29",7.99788855742084e-06,0,0,0,0
1,0,0,"IGHV3-69-1","IGLV6-57",4.22815102955478e-06,0,0,0,0
2,0,0,"IGHV3-11","IGKV3D-20",1.39213720904332e-05,0,0,0,0
1,0,0,"IGHV3-38-3","IGLV2-23",7.99788855742084e-06,0,0,0,0
2,0,0,"IGHV4-4","IGKV2-24",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-11","IGKV2D-29",6.96068604521662e-06,0,0,0,0
3,0,0,"IGHV3-33","IGLV8-61",2.39936656722625e-05,0,0,0,0
2,0,0,"IGHV1-8","IGKV3D-11",8.45630205910955e-06,0,0,0,0
1,0,0,"IGHV3-64","IGLV3-12",6.96068604521662e-06,0,0,0,0
4,0,0,"IGHV3-30","IGKV2-40",3.19915542296834e-05,0,0,0,0
1,0,0,"IGHV7-4-1","IGLV5-39",4.22815102955478e-06,0,0,0,0
3,0,0,"IGHV4-4","IGKV1-16",2.08820581356498e-05,0,0,0,0
